label,sign,accuracy,n_val
58,dog,0.6842105263157895,38
144,mitten,0.6842105263157895,38
191,say,0.6842105263157895,38
190,same,0.6842105263157895,38
247,yucky,0.6842105263157895,38
5,animal,0.6857142857142857,35
15,bath,0.6857142857142857,35
176,potty,0.6857142857142857,35
244,yes,0.6923076923076923,39
168,pencil,0.6923076923076923,39
65,dry,0.6923076923076923,39
96,glasswindow,0.6923076923076923,39
154,noisy,0.6944444444444444,36
249,zipper,0.7,30
224,toothbrush,0.7,40
151,napkin,0.7,40
192,scissors,0.7027027027027027,37
66,dryer,0.7027027027027027,37
125,jacket,0.7058823529411765,34
69,elephant,0.7105263157894737,38
48,cloud,0.7105263157894737,38
187,ride,0.7142857142857143,35
163,outside,0.717948717948718,39
81,finish,0.717948717948718,39
4,alligator,0.717948717948718,39
175,pool,0.7222222222222222,36
107,hate,0.7222222222222222,36
164,owie,0.7222222222222222,36
236,weus,0.7297297297297297,37
77,feet,0.7297297297297297,37
130,lamp,0.7297297297297297,37
73,face,0.7297297297297297,37
204,stairs,0.7368421052631579,38
156,not,0.7368421052631579,38
201,smile,0.7368421052631579,38
142,milk,0.7368421052631579,38
143,minemy,0.7368421052631579,38
56,dance,0.7419354838709677,31
17,bed,0.7428571428571429,35
85,flag,0.7435897435897436,39
92,gift,0.7435897435897436,39
184,read,0.75,36
186,refrigerator,0.75,36
200,sleepy,0.75,40
220,time,0.75,36
9,arm,0.75,36
6,another,0.7567567567567568,37
171,pig,0.7567567567567568,37
153,no,0.7567567567567568,37
0,TV,0.7631578947368421,38
39,cereal,0.7631578947368421,38
141,many,0.7631578947368421,38
93,giraffe,0.7631578947368421,38
52,cry,0.7692307692307693,39
24,black,0.7692307692307693,39
101,grass,0.7692307692307693,39
138,mad,0.7692307692307693,39
37,carrot,0.7692307692307693,39
195,shirt,0.7714285714285715,35
42,child,0.7714285714285715,35
19,bee,0.775,40
239,who,0.775,40
217,think,0.775,40
177,pretend,0.775,40
128,kiss,0.775,40
30,brother,0.775,40
181,quiet,0.7777777777777778,36
229,underwear,0.7837837837837838,37
207,store,0.7837837837837838,37
157,now,0.7837837837837838,37
238,white,0.7837837837837838,37
117,high,0.7837837837837838,37
22,better,0.7894736842105263,38
120,hot,0.7894736842105263,38
102,green,0.7894736842105263,38
246,yourself,0.7894736842105263,38
132,like,0.7894736842105263,38
193,see,0.7948717948717948,39
203,snow,0.7948717948717948,39
174,police,0.7948717948717948,39
213,taste,0.7948717948717948,39
72,eye,0.7948717948717948,39
145,mom,0.8,40
23,bird,0.8,40
64,drop,0.8055555555555556,36
197,shower,0.8108108108108109,37
94,girl,0.8157894736842105,38
243,yellow,0.8157894736842105,38
226,toy,0.8157894736842105,38
133,lion,0.8205128205128205,39
212,talk,0.8205128205128205,39
230,up,0.8205128205128205,39
44,chocolate,0.8205128205128205,39
113,hello,0.8205128205128205,39
90,frog,0.825,40
172,pizza,0.825,40
245,yesterday,0.825,40
109,haveto,0.8285714285714286,35
196,shoe,0.8333333333333334,36
218,thirsty,0.8333333333333334,36
91,garbage,0.8378378378378378,37
51,cowboy,0.8421052631578947,38
34,callonphone,0.8421052631578947,38
55,dad,0.8421052631578947,38
173,please,0.8421052631578947,38
159,old,0.8461538461538461,39
169,penny,0.8461538461538461,39
210,sun,0.8461538461538461,39
140,man,0.8461538461538461,39
221,tomorrow,0.8461538461538461,39
14,balloon,0.8461538461538461,39
100,grandpa,0.8461538461538461,39
75,farm,0.85,40
82,fireman,0.85,40
158,nuts,0.85,40
83,first,0.85,40
106,hat,0.8529411764705882,34
26,blue,0.8611111111111112,36
79,fine,0.8611111111111112,36
240,why,0.8611111111111112,36
237,where,0.8648648648648649,37
147,morning,0.8648648648648649,37
123,if,0.8648648648648649,37
8,apple,0.868421052631579,38
183,rain,0.868421052631579,38
114,hen,0.868421052631579,38
121,hungry,0.868421052631579,38
89,frenchfries,0.868421052631579,38
182,radio,0.8717948717948718,39
47,closet,0.8717948717948718,39
87,food,0.8717948717948718,39
68,ear,0.8717948717948718,39
25,blow,0.8717948717948718,39
86,flower,0.875,40
122,icecream,0.875,40
118,home,0.875,40
59,doll,0.875,40
148,mouse,0.8780487804878049,41
214,thankyou,0.8888888888888888,36
54,cute,0.8947368421052632,38
131,later,0.8947368421052632,38
198,sick,0.8947368421052632,38
155,nose,0.8947368421052632,38
146,moon,0.8947368421052632,38
32,bug,0.8974358974358975,39
2,airplane,0.8974358974358975,39
219,tiger,0.8974358974358975,39
162,orange,0.8974358974358975,39
242,wolf,0.8974358974358975,39
10,aunt,0.8974358974358975,39
110,head,0.8974358974358975,39
78,find,0.9,40
16,because,0.9,40
50,cow,0.9,40
31,brown,0.9,40
209,stuck,0.9142857142857143,35
57,dirty,0.9166666666666666,36
29,boy,0.9210526315789473,38
234,water,0.9210526315789473,38
88,for,0.9210526315789473,38
189,sad,0.9230769230769231,39
165,owl,0.925,40
194,shhh,0.926829268292683,41
60,donkey,0.926829268292683,41
104,hair,0.9473684210526315,38
49,clown,0.9487179487179487,39
33,bye,0.95,40
228,uncle,0.9512195121951219,41
103,gum,0.9743589743589743,39
119,horse,0.9743589743589743,39
63,drink,1.0,40
