label,sign,accuracy,n_val
150,nap,0.07692307692307693,39
95,give,0.14285714285714285,35
126,jeans,0.15789473684210525,38
11,awake,0.175,40
216,there,0.19444444444444445,36
149,mouth,0.20512820512820512,39
77,feet,0.21621621621621623,37
97,go,0.23076923076923078,39
129,kitty,0.23076923076923078,39
18,bedroom,0.23076923076923078,39
166,pajamas,0.23076923076923078,39
80,finger,0.23684210526315788,38
46,close,0.24324324324324326,37
12,backyard,0.24324324324324326,37
76,fast,0.25,36
124,into,0.2777777777777778,36
168,pencil,0.28205128205128205,39
137,loud,0.28205128205128205,39
205,stay,0.2894736842105263,38
13,bad,0.2894736842105263,38
136,look,0.2926829268292683,41
71,every,0.2972972972972973,37
160,on,0.2972972972972973,37
167,pen,0.3,40
184,read,0.3055555555555556,36
179,puppy,0.3055555555555556,36
187,ride,0.3142857142857143,35
215,that,0.3157894736842105,38
170,person,0.3225806451612903,31
208,story,0.32432432432432434,37
181,quiet,0.3333333333333333,36
186,refrigerator,0.3333333333333333,36
19,bee,0.35,40
222,tongue,0.35135135135135137,37
28,book,0.35135135135135137,37
188,room,0.35135135135135137,37
70,empty,0.35135135135135137,37
180,puzzle,0.35294117647058826,34
21,beside,0.3548387096774194,31
85,flag,0.358974358974359,39
223,tooth,0.358974358974359,39
144,mitten,0.3684210526315789,38
202,snack,0.3684210526315789,38
1,after,0.37142857142857144,35
200,sleepy,0.375,40
66,dryer,0.3783783783783784,37
125,jacket,0.38235294117647056,34
152,night,0.38235294117647056,34
3,all,0.38461538461538464,39
14,balloon,0.38461538461538464,39
116,hide,0.3888888888888889,36
107,hate,0.3888888888888889,36
199,sleep,0.39473684210526316,38
127,jump,0.39473684210526316,38
99,grandma,0.39473684210526316,38
227,tree,0.39473684210526316,38
161,open,0.4,35
7,any,0.4,35
53,cut,0.40540540540540543,37
6,another,0.40540540540540543,37
115,hesheit,0.4166666666666667,36
154,noisy,0.4166666666666667,36
231,vacuum,0.41935483870967744,31
58,dog,0.42105263157894735,38
235,wet,0.42105263157894735,38
35,can,0.43243243243243246,37
96,glasswindow,0.4358974358974359,39
37,carrot,0.4358974358974359,39
178,pretty,0.4358974358974359,39
169,penny,0.4358974358974359,39
148,mouse,0.43902439024390244,41
164,owie,0.4444444444444444,36
112,helicopter,0.4473684210526316,38
51,cowboy,0.4473684210526316,38
128,kiss,0.45,40
15,bath,0.45714285714285713,35
62,drawer,0.4594594594594595,37
47,closet,0.46153846153846156,39
64,drop,0.4722222222222222,36
175,pool,0.4722222222222222,36
247,yucky,0.47368421052631576,38
74,fall,0.47368421052631576,38
93,giraffe,0.47368421052631576,38
172,pizza,0.475,40
151,napkin,0.475,40
233,wake,0.475,40
206,sticky,0.4857142857142857,35
36,car,0.4857142857142857,35
42,child,0.4857142857142857,35
41,cheek,0.4864864864864865,37
130,lamp,0.4864864864864865,37
225,touch,0.4864864864864865,37
24,black,0.48717948717948717,39
244,yes,0.48717948717948717,39
65,dry,0.48717948717948717,39
185,red,0.5,38
69,elephant,0.5,38
48,cloud,0.5,38
75,farm,0.5,40
84,fish,0.5,38
98,goose,0.5128205128205128,39
123,if,0.5135135135135135,37
27,boat,0.5135135135135135,37
73,face,0.5135135135135135,37
40,chair,0.5135135135135135,37
229,underwear,0.5135135135135135,37
241,will,0.5135135135135135,37
43,chin,0.5142857142857142,35
134,lips,0.525,40
139,make,0.525,40
38,cat,0.525,40
177,pretend,0.525,40
39,cereal,0.5263157894736842,38
190,same,0.5263157894736842,38
201,smile,0.5263157894736842,38
105,happy,0.5263157894736842,38
29,boy,0.5263157894736842,38
79,fine,0.5277777777777778,36
249,zipper,0.5333333333333333,30
111,hear,0.5365853658536586,41
81,finish,0.5384615384615384,39
52,cry,0.5384615384615384,39
4,alligator,0.5384615384615384,39
109,haveto,0.5428571428571428,35
45,clean,0.5428571428571428,35
232,wait,0.5428571428571428,35
176,potty,0.5428571428571428,35
61,down,0.5454545454545454,33
204,stairs,0.5526315789473685,38
9,arm,0.5555555555555556,36
218,thirsty,0.5555555555555556,36
211,table,0.5588235294117647,34
221,tomorrow,0.5641025641025641,39
174,police,0.5641025641025641,39
203,snow,0.5641025641025641,39
135,listen,0.5714285714285714,42
20,before,0.5714285714285714,35
17,bed,0.5714285714285714,35
224,toothbrush,0.575,40
183,rain,0.5789473684210527,38
214,thankyou,0.5833333333333334,36
108,have,0.5882352941176471,34
72,eye,0.5897435897435898,39
236,weus,0.5945945945945946,37
192,scissors,0.5945945945945946,37
5,animal,0.6,35
