label,sign,accuracy,n_val
149,mouth,0.3076923076923077,39
95,give,0.3142857142857143,35
231,vacuum,0.3225806451612903,31
11,awake,0.35,40
150,nap,0.358974358974359,39
216,there,0.3611111111111111,36
233,wake,0.375,40
21,beside,0.3870967741935484,31
136,look,0.43902439024390244,41
27,boat,0.4594594594594595,37
46,close,0.4594594594594595,37
20,before,0.4857142857142857,35
126,jeans,0.5,38
134,lips,0.5,40
115,hesheit,0.5,36
127,jump,0.5,38
166,pajamas,0.5128205128205128,39
97,go,0.5128205128205128,39
28,book,0.5135135135135135,37
222,tongue,0.5135135135135135,37
80,finger,0.5263157894736842,38
76,fast,0.5277777777777778,36
179,puppy,0.5277777777777778,36
152,night,0.5294117647058824,34
111,hear,0.5365853658536586,41
18,bedroom,0.5384615384615384,39
96,glasswindow,0.5384615384615384,39
70,empty,0.5405405405405406,37
153,no,0.5405405405405406,37
170,person,0.5483870967741935,31
190,same,0.5526315789473685,38
84,fish,0.5526315789473685,38
124,into,0.5555555555555556,36
241,will,0.5675675675675675,37
53,cut,0.5675675675675675,37
161,open,0.5714285714285714,35
1,after,0.5714285714285714,35
235,wet,0.5789473684210527,38
199,sleep,0.5789473684210527,38
3,all,0.5897435897435898,39
168,pencil,0.5897435897435898,39
160,on,0.5945945945945946,37
12,backyard,0.5945945945945946,37
247,yucky,0.6052631578947368,38
191,say,0.6052631578947368,38
74,fall,0.6052631578947368,38
71,every,0.6216216216216216,37
225,touch,0.6216216216216216,37
206,sticky,0.6285714285714286,35
42,child,0.6285714285714286,35
43,chin,0.6285714285714286,35
7,any,0.6285714285714286,35
205,stay,0.631578947368421,38
185,red,0.631578947368421,38
202,snack,0.631578947368421,38
215,that,0.631578947368421,38
13,bad,0.631578947368421,38
249,zipper,0.6333333333333333,30
244,yes,0.6410256410256411,39
129,kitty,0.6410256410256411,39
81,finish,0.6410256410256411,39
108,have,0.6470588235294118,34
188,room,0.6486486486486487,37
200,sleepy,0.65,40
167,pen,0.65,40
139,make,0.65,40
187,ride,0.6571428571428571,35
144,mitten,0.6578947368421053,38
227,tree,0.6578947368421053,38
9,arm,0.6666666666666666,36
4,alligator,0.6666666666666666,39
62,drawer,0.6756756756756757,37
41,cheek,0.6756756756756757,37
192,scissors,0.6756756756756757,37
77,feet,0.6756756756756757,37
180,puzzle,0.6764705882352942,34
125,jacket,0.6764705882352942,34
112,helicopter,0.6842105263157895,38
201,smile,0.6842105263157895,38
135,listen,0.6904761904761905,42
137,loud,0.6923076923076923,39
223,tooth,0.6923076923076923,39
98,goose,0.6923076923076923,39
64,drop,0.6944444444444444,36
61,down,0.696969696969697,33
217,think,0.7,40
171,pig,0.7027027027027027,37
238,white,0.7027027027027027,37
130,lamp,0.7027027027027027,37
66,dryer,0.7027027027027027,37
93,giraffe,0.7105263157894737,38
