label,sign,accuracy,n_val
143,minemy,0.8421052631578947,38
246,yourself,0.8421052631578947,38
146,moon,0.8421052631578947,38
133,lion,0.8461538461538461,39
169,penny,0.8461538461538461,39
163,outside,0.8461538461538461,39
219,tiger,0.8461538461538461,39
25,blow,0.8461538461538461,39
110,head,0.8461538461538461,39
78,find,0.85,40
118,home,0.85,40
122,icecream,0.85,40
228,uncle,0.8536585365853658,41
67,duck,0.8536585365853658,41
218,thirsty,0.8611111111111112,36
91,garbage,0.8648648648648649,37
104,hair,0.868421052631579,38
234,water,0.868421052631579,38
51,cowboy,0.868421052631579,38
88,for,0.868421052631579,38
34,callonphone,0.868421052631579,38
155,nose,0.868421052631579,38
10,aunt,0.8717948717948718,39
189,sad,0.8717948717948718,39
100,grandpa,0.8717948717948718,39
213,taste,0.8717948717948718,39
59,doll,0.875,40
16,because,0.875,40
50,cow,0.875,40
239,who,0.875,40
145,mom,0.875,40
82,fireman,0.875,40
83,first,0.875,40
106,hat,0.8823529411764706,34
197,shower,0.8918918918918919,37
89,frenchfries,0.8947368421052632,38
54,cute,0.8947368421052632,38
32,bug,0.8974358974358975,39
87,food,0.8974358974358975,39
182,radio,0.8974358974358975,39
165,owl,0.9,40
60,donkey,0.9024390243902439,41
8,apple,0.9210526315789473,38
113,hello,0.9230769230769231,39
119,horse,0.9230769230769231,39
212,talk,0.9230769230769231,39
31,brown,0.925,40
90,frog,0.925,40
198,sick,0.9473684210526315,38
162,orange,0.9487179487179487,39
49,clown,0.9743589743589743,39
63,drink,0.975,40
194,shhh,0.975609756097561,41
103,gum,1.0,39
209,stuck,1.0,35
