label,sign,accuracy,n_val
21,beside,0.22580645161290322,31
95,give,0.37142857142857144,35
150,nap,0.41025641025641024,39
233,wake,0.45,40
11,awake,0.475,40
53,cut,0.4864864864864865,37
124,into,0.5,36
126,jeans,0.5,38
127,jump,0.5,38
136,look,0.5121951219512195,41
43,chin,0.5142857142857142,35
216,there,0.5277777777777778,36
152,night,0.5294117647058824,34
225,touch,0.5405405405405406,37
134,lips,0.55,40
167,pen,0.55,40
215,that,0.5526315789473685,38
76,fast,0.5555555555555556,36
97,go,0.5641025641025641,39
18,bedroom,0.5641025641025641,39
149,mouth,0.5641025641025641,39
168,pencil,0.5641025641025641,39
3,all,0.5641025641025641,39
188,room,0.5675675675675675,37
70,empty,0.5675675675675675,37
161,open,0.5714285714285714,35
170,person,0.5806451612903226,31
179,puppy,0.5833333333333334,36
115,hesheit,0.5833333333333334,36
160,on,0.5945945945945946,37
12,backyard,0.5945945945945946,37
46,close,0.5945945945945946,37
5,animal,0.6,35
20,before,0.6,35
1,after,0.6,35
187,ride,0.6,35
206,sticky,0.6,35
199,sleep,0.6052631578947368,38
144,mitten,0.6052631578947368,38
185,red,0.6052631578947368,38
190,same,0.6052631578947368,38
231,vacuum,0.6129032258064516,31
129,kitty,0.6153846153846154,39
244,yes,0.6153846153846154,39
166,pajamas,0.6153846153846154,39
211,table,0.6176470588235294,34
66,dryer,0.6216216216216216,37
28,book,0.6216216216216216,37
93,giraffe,0.631578947368421,38
105,happy,0.631578947368421,38
80,finger,0.631578947368421,38
99,grandma,0.631578947368421,38
235,wet,0.631578947368421,38
111,hear,0.6341463414634146,41
223,tooth,0.6410256410256411,39
180,puzzle,0.6470588235294118,34
222,tongue,0.6486486486486487,37
241,will,0.6486486486486487,37
40,chair,0.6486486486486487,37
27,boat,0.6486486486486487,37
15,bath,0.6571428571428571,35
45,clean,0.6571428571428571,35
112,helicopter,0.6578947368421053,38
74,fall,0.6578947368421053,38
205,stay,0.6578947368421053,38
227,tree,0.6578947368421053,38
52,cry,0.6666666666666666,39
61,down,0.6666666666666666,33
81,finish,0.6666666666666666,39
96,glasswindow,0.6666666666666666,39
107,hate,0.6666666666666666,36
85,flag,0.6666666666666666,39
175,pool,0.6666666666666666,36
178,pretty,0.6666666666666666,39
138,mad,0.6666666666666666,39
200,sleepy,0.675,40
41,cheek,0.6756756756756757,37
130,lamp,0.6756756756756757,37
108,have,0.6764705882352942,34
125,jacket,0.6764705882352942,34
247,yucky,0.6842105263157895,38
94,girl,0.6842105263157895,38
39,cereal,0.6842105263157895,38
13,bad,0.6842105263157895,38
186,refrigerator,0.6944444444444444,36
139,make,0.7,40
177,pretend,0.7,40
249,zipper,0.7,30
208,story,0.7027027027027027,37
171,pig,0.7027027027027027,37
153,no,0.7027027027027027,37
67,duck,0.7073170731707317,41
202,snack,0.7105263157894737,38
48,cloud,0.7105263157894737,38
36,car,0.7142857142857143,35
176,potty,0.7142857142857143,35
7,any,0.7142857142857143,35
42,child,0.7142857142857143,35
65,dry,0.717948717948718,39
4,alligator,0.717948717948718,39
137,loud,0.717948717948718,39
164,owie,0.7222222222222222,36
79,fine,0.7222222222222222,36
64,drop,0.7222222222222222,36
224,toothbrush,0.725,40
217,think,0.725,40
207,store,0.7297297297297297,37
71,every,0.7297297297297297,37
22,better,0.7368421052631579,38
226,toy,0.7368421052631579,38
84,fish,0.7368421052631579,38
135,listen,0.7380952380952381,42
232,wait,0.7428571428571429,35
72,eye,0.7435897435897436,39
14,balloon,0.7435897435897436,39
92,gift,0.7435897435897436,39
154,noisy,0.75,36
181,quiet,0.75,36
128,kiss,0.75,40
220,time,0.75,36
19,bee,0.75,40
9,arm,0.75,36
116,hide,0.75,36
148,mouse,0.7560975609756098,41
77,feet,0.7567567567567568,37
62,drawer,0.7567567567567568,37
6,another,0.7567567567567568,37
35,can,0.7567567567567568,37
236,weus,0.7567567567567568,37
156,not,0.7631578947368421,38
132,like,0.7631578947368421,38
191,say,0.7631578947368421,38
102,green,0.7631578947368421,38
159,old,0.7692307692307693,39
109,haveto,0.7714285714285715,35
245,yesterday,0.775,40
158,nuts,0.775,40
30,brother,0.775,40
184,read,0.7777777777777778,36
73,face,0.7837837837837838,37
192,scissors,0.7837837837837838,37
91,garbage,0.7837837837837838,37
229,underwear,0.7837837837837838,37
248,zebra,0.7837837837837838,37
117,high,0.7837837837837838,37
204,stairs,0.7894736842105263,38
243,yellow,0.7894736842105263,38
201,smile,0.7894736842105263,38
