label,sign,accuracy,n_val
242,wolf,0.8461538461538461,39
182,radio,0.8461538461538461,39
23,bird,0.85,40
78,find,0.85,40
122,icecream,0.85,40
245,yesterday,0.85,40
195,shirt,0.8571428571428571,35
109,haveto,0.8571428571428571,35
218,thirsty,0.8611111111111112,36
57,dirty,0.8611111111111112,36
79,fine,0.8611111111111112,36
207,store,0.8648648648648649,37
197,shower,0.8648648648648649,37
146,moon,0.868421052631579,38
204,stairs,0.868421052631579,38
54,cute,0.868421052631579,38
29,boy,0.868421052631579,38
131,later,0.868421052631579,38
143,minemy,0.868421052631579,38
141,many,0.868421052631579,38
183,rain,0.868421052631579,38
100,grandpa,0.8717948717948718,39
87,food,0.8717948717948718,39
212,talk,0.8717948717948718,39
219,tiger,0.8717948717948718,39
162,orange,0.8717948717948718,39
25,blow,0.8717948717948718,39
10,aunt,0.8717948717948718,39
50,cow,0.875,40
59,doll,0.875,40
145,mom,0.875,40
228,uncle,0.8780487804878049,41
148,mouse,0.8780487804878049,41
238,white,0.8918918918918919,37
51,cowboy,0.8947368421052632,38
104,hair,0.8947368421052632,38
8,apple,0.8947368421052632,38
34,callonphone,0.8947368421052632,38
198,sick,0.8947368421052632,38
155,nose,0.8947368421052632,38
234,water,0.8947368421052632,38
230,up,0.8974358974358975,39
189,sad,0.8974358974358975,39
113,hello,0.8974358974358975,39
33,bye,0.9,40
83,first,0.9,40
106,hat,0.9117647058823529,34
88,for,0.9210526315789473,38
110,head,0.9230769230769231,39
86,flower,0.925,40
31,brown,0.925,40
118,home,0.925,40
90,frog,0.925,40
165,owl,0.925,40
60,donkey,0.926829268292683,41
209,stuck,0.9428571428571428,35
32,bug,0.9487179487179487,39
119,horse,0.9487179487179487,39
63,drink,0.95,40
237,where,0.972972972972973,37
49,clown,0.9743589743589743,39
103,gum,0.9743589743589743,39
194,shhh,0.975609756097561,41
