label,sign,accuracy,n_val
99,grandma,0.6842105263157895,38
84,fish,0.6842105263157895,38
45,clean,0.6857142857142857,35
7,any,0.6857142857142857,35
15,bath,0.6857142857142857,35
206,sticky,0.6857142857142857,35
52,cry,0.6923076923076923,39
137,loud,0.6923076923076923,39
96,glasswindow,0.6923076923076923,39
129,kitty,0.6923076923076923,39
210,sun,0.6923076923076923,39
220,time,0.6944444444444444,36
214,thankyou,0.6944444444444444,36
64,drop,0.6944444444444444,36
9,arm,0.6944444444444444,36
217,think,0.7,40
171,pig,0.7027027027027027,37
77,feet,0.7027027027027027,37
180,puzzle,0.7058823529411765,34
190,same,0.7105263157894737,38
112,helicopter,0.7105263157894737,38
105,happy,0.7105263157894737,38
69,elephant,0.7105263157894737,38
43,chin,0.7142857142857143,35
81,finish,0.717948717948718,39
65,dry,0.717948717948718,39
92,gift,0.717948717948718,39
164,owie,0.7222222222222222,36
186,refrigerator,0.7222222222222222,36
61,down,0.7272727272727273,33
6,another,0.7297297297297297,37
248,zebra,0.7297297297297297,37
207,store,0.7297297297297297,37
71,every,0.7297297297297297,37
142,milk,0.7368421052631579,38
22,better,0.7368421052631579,38
48,cloud,0.7368421052631579,38
17,bed,0.7428571428571429,35
1,after,0.7428571428571429,35
203,snow,0.7435897435897436,39
85,flag,0.7435897435897436,39
140,man,0.7435897435897436,39
158,nuts,0.75,40
175,pool,0.75,36
177,pretend,0.75,40
79,fine,0.75,36
30,brother,0.75,40
154,noisy,0.75,36
172,pizza,0.75,40
38,cat,0.75,40
130,lamp,0.7567567567567568,37
229,underwear,0.7567567567567568,37
62,drawer,0.7567567567567568,37
135,listen,0.7619047619047619,42
204,stairs,0.7631578947368421,38
102,green,0.7631578947368421,38
39,cereal,0.7631578947368421,38
58,dog,0.7631578947368421,38
93,giraffe,0.7631578947368421,38
114,hen,0.7631578947368421,38
174,police,0.7692307692307693,39
4,alligator,0.7692307692307693,39
178,pretty,0.7692307692307693,39
176,potty,0.7714285714285715,35
23,bird,0.775,40
151,napkin,0.775,40
128,kiss,0.775,40
117,high,0.7837837837837838,37
238,white,0.7837837837837838,37
73,face,0.7837837837837838,37
143,minemy,0.7894736842105263,38
156,not,0.7894736842105263,38
131,later,0.7894736842105263,38
121,hungry,0.7894736842105263,38
0,TV,0.7894736842105263,38
201,smile,0.7894736842105263,38
193,see,0.7948717948717948,39
133,lion,0.7948717948717948,39
169,penny,0.7948717948717948,39
159,old,0.7948717948717948,39
224,toothbrush,0.8,40
59,doll,0.8,40
239,who,0.8,40
245,yesterday,0.8,40
232,wait,0.8,35
109,haveto,0.8,35
75,farm,0.8,40
26,blue,0.8055555555555556,36
57,dirty,0.8055555555555556,36
196,shoe,0.8055555555555556,36
157,now,0.8108108108108109,37
236,weus,0.8108108108108109,37
183,rain,0.8157894736842105,38
132,like,0.8157894736842105,38
141,many,0.8157894736842105,38
94,girl,0.8157894736842105,38
120,hot,0.8157894736842105,38
55,dad,0.8157894736842105,38
72,eye,0.8205128205128205,39
14,balloon,0.8205128205128205,39
47,closet,0.8205128205128205,39
37,carrot,0.8205128205128205,39
24,black,0.8205128205128205,39
213,taste,0.8205128205128205,39
242,wolf,0.8205128205128205,39
181,quiet,0.8333333333333334,36
147,morning,0.8378378378378378,37
123,if,0.8378378378378378,37
56,dance,0.8387096774193549,31
226,toy,0.8421052631578947,38
234,water,0.8421052631578947,38
173,please,0.8421052631578947,38
243,yellow,0.8421052631578947,38
25,blow,0.8461538461538461,39
2,airplane,0.8461538461538461,39
44,chocolate,0.8461538461538461,39
101,grass,0.8461538461538461,39
230,up,0.8461538461538461,39
163,outside,0.8461538461538461,39
82,fireman,0.85,40
78,find,0.85,40
145,mom,0.85,40
195,shirt,0.8571428571428571,35
240,why,0.8611111111111112,36
197,shower,0.8648648648648649,37
91,garbage,0.8648648648648649,37
155,nose,0.868421052631579,38
29,boy,0.868421052631579,38
34,callonphone,0.868421052631579,38
189,sad,0.8717948717948718,39
219,tiger,0.8717948717948718,39
182,radio,0.8717948717948718,39
221,tomorrow,0.8717948717948718,39
113,hello,0.8717948717948718,39
68,ear,0.8717948717948718,39
110,head,0.8717948717948718,39
50,cow,0.875,40
19,bee,0.875,40
165,owl,0.875,40
148,mouse,0.8780487804878049,41
54,cute,0.8947368421052632,38
8,apple,0.8947368421052632,38
89,frenchfries,0.8947368421052632,38
246,yourself,0.8947368421052632,38
212,talk,0.8974358974358975,39
10,aunt,0.8974358974358975,39
87,food,0.8974358974358975,39
32,bug,0.8974358974358975,39
33,bye,0.9,40
86,flower,0.9,40
83,first,0.9,40
60,donkey,0.9024390243902439,41
106,hat,0.9117647058823529,34
218,thirsty,0.9166666666666666,36
104,hair,0.9210526315789473,38
146,moon,0.9210526315789473,38
198,sick,0.9210526315789473,38
88,for,0.9210526315789473,38
51,cowboy,0.9210526315789473,38
100,grandpa,0.9230769230769231,39
119,horse,0.9230769230769231,39
138,mad,0.9230769230769231,39
16,because,0.925,40
122,icecream,0.925,40
90,frog,0.925,40
31,brown,0.925,40
228,uncle,0.926829268292683,41
194,shhh,0.926829268292683,41
209,stuck,0.9428571428571428,35
237,where,0.9459459459459459,37
162,orange,0.9487179487179487,39
63,drink,0.95,40
118,home,0.95,40
49,clown,0.9743589743589743,39
103,gum,1.0,39
