label,sign,accuracy,n_val
84,fish,0.47368421052631576,38
19,bee,0.475,40
15,bath,0.4857142857142857,35
27,boat,0.4864864864864865,37
123,if,0.4864864864864865,37
244,yes,0.48717948717948717,39
24,black,0.48717948717948717,39
72,eye,0.48717948717948717,39
111,hear,0.4878048780487805,41
201,smile,0.5,38
211,table,0.5,34
105,happy,0.5,38
64,drop,0.5,36
69,elephant,0.5,38
93,giraffe,0.5,38
139,make,0.5,40
204,stairs,0.5,38
177,pretend,0.5,40
134,lips,0.5,40
52,cry,0.5128205128205128,39
47,closet,0.5128205128205128,39
4,alligator,0.5128205128205128,39
210,sun,0.5128205128205128,39
35,can,0.5135135135135135,37
40,chair,0.5135135135135135,37
229,underwear,0.5135135135135135,37
232,wait,0.5142857142857142,35
190,same,0.5263157894736842,38
39,cereal,0.5263157894736842,38
79,fine,0.5277777777777778,36
148,mouse,0.5365853658536586,41
81,finish,0.5384615384615384,39
62,drawer,0.5405405405405406,37
33,bye,0.55,40
75,farm,0.55,40
38,cat,0.55,40
48,cloud,0.5526315789473685,38
185,red,0.5526315789473685,38
175,pool,0.5555555555555556,36
203,snow,0.5641025641025641,39
163,outside,0.5641025641025641,39
169,penny,0.5641025641025641,39
192,scissors,0.5675675675675675,37
248,zebra,0.5675675675675675,37
176,potty,0.5714285714285714,35
86,flower,0.575,40
142,milk,0.5789473684210527,38
0,TV,0.5789473684210527,38
9,arm,0.5833333333333334,36
218,thirsty,0.5833333333333334,36
214,thankyou,0.5833333333333334,36
174,police,0.5897435897435898,39
159,old,0.5897435897435898,39
212,talk,0.5897435897435898,39
221,tomorrow,0.5897435897435898,39
101,grass,0.5897435897435898,39
65,dry,0.5897435897435898,39
236,weus,0.5945945945945946,37
153,no,0.5945945945945946,37
20,before,0.6,35
45,clean,0.6,35
224,toothbrush,0.6,40
109,haveto,0.6,35
22,better,0.6052631578947368,38
173,please,0.6052631578947368,38
26,blue,0.6111111111111112,36
108,have,0.6176470588235294,34
135,listen,0.6190476190476191,42
91,garbage,0.6216216216216216,37
217,think,0.625,40
158,nuts,0.625,40
59,doll,0.625,40
5,animal,0.6285714285714286,35
226,toy,0.631578947368421,38
88,for,0.631578947368421,38
114,hen,0.631578947368421,38
156,not,0.631578947368421,38
191,say,0.631578947368421,38
243,yellow,0.631578947368421,38
120,hot,0.631578947368421,38
220,time,0.6388888888888888,36
213,taste,0.6410256410256411,39
100,grandpa,0.6410256410256411,39
138,mad,0.6410256410256411,39
140,man,0.6410256410256411,39
242,wolf,0.6410256410256411,39
193,see,0.6410256410256411,39
157,now,0.6486486486486487,37
207,store,0.6486486486486487,37
147,morning,0.6486486486486487,37
16,because,0.65,40
131,later,0.6578947368421053,38
141,many,0.6578947368421053,38
94,girl,0.6578947368421053,38
8,apple,0.6578947368421053,38
219,tiger,0.6666666666666666,39
240,why,0.6666666666666666,36
133,lion,0.6666666666666666,39
110,head,0.6666666666666666,39
2,airplane,0.6666666666666666,39
57,dirty,0.6666666666666666,36
189,sad,0.6666666666666666,39
82,fireman,0.675,40
63,drink,0.675,40
117,high,0.6756756756756757,37
238,white,0.6756756756756757,37
106,hat,0.6764705882352942,34
183,rain,0.6842105263157895,38
246,yourself,0.6842105263157895,38
102,green,0.6842105263157895,38
132,like,0.6842105263157895,38
54,cute,0.6842105263157895,38
17,bed,0.6857142857142857,35
119,horse,0.6923076923076923,39
10,aunt,0.6923076923076923,39
182,radio,0.6923076923076923,39
92,gift,0.6923076923076923,39
118,home,0.7,40
245,yesterday,0.7,40
50,cow,0.7,40
78,find,0.7,40
171,pig,0.7027027027027027,37
155,nose,0.7105263157894737,38
104,hair,0.7105263157894737,38
34,callonphone,0.7105263157894737,38
198,sick,0.7105263157894737,38
195,shirt,0.7142857142857143,35
162,orange,0.717948717948718,39
87,food,0.717948717948718,39
25,blow,0.717948717948718,39
30,brother,0.725,40
90,frog,0.725,40
145,mom,0.725,40
197,shower,0.7297297297297297,37
67,duck,0.7317073170731707,41
234,water,0.7368421052631579,38
146,moon,0.7368421052631579,38
89,frenchfries,0.7368421052631579,38
143,minemy,0.7368421052631579,38
56,dance,0.7419354838709677,31
113,hello,0.7435897435897436,39
230,up,0.7435897435897436,39
32,bug,0.7435897435897436,39
239,who,0.75,40
196,shoe,0.75,36
23,bird,0.75,40
237,where,0.7567567567567568,37
68,ear,0.7692307692307693,39
44,chocolate,0.7692307692307693,39
31,brown,0.775,40
60,donkey,0.7804878048780488,41
228,uncle,0.7804878048780488,41
121,hungry,0.7894736842105263,38
55,dad,0.7894736842105263,38
49,clown,0.7948717948717948,39
103,gum,0.7948717948717948,39
83,first,0.8,40
122,icecream,0.8,40
209,stuck,0.8,35
165,owl,0.875,40
194,shhh,0.9024390243902439,41
