label,sign,accuracy,n_val
95,give,0.34285714285714286,35
216,there,0.3611111111111111,36
150,nap,0.38461538461538464,39
21,beside,0.41935483870967744,31
179,puppy,0.4444444444444444,36
233,wake,0.45,40
46,close,0.4594594594594595,37
27,boat,0.4594594594594595,37
5,animal,0.4857142857142857,35
97,go,0.48717948717948717,39
249,zipper,0.5,30
205,stay,0.5,38
126,jeans,0.5,38
134,lips,0.525,40
108,have,0.5294117647058824,34
160,on,0.5405405405405406,37
188,room,0.5405405405405406,37
231,vacuum,0.5483870967741935,31
11,awake,0.55,40
13,bad,0.5526315789473685,38
127,jump,0.5526315789473685,38
136,look,0.5609756097560976,41
166,pajamas,0.5641025641025641,39
149,mouth,0.5641025641025641,39
222,tongue,0.5675675675675675,37
70,empty,0.5675675675675675,37
1,after,0.5714285714285714,35
20,before,0.5714285714285714,35
170,person,0.5806451612903226,31
124,into,0.5833333333333334,36
152,night,0.5882352941176471,34
18,bedroom,0.5897435897435898,39
53,cut,0.5945945945945946,37
161,open,0.6,35
139,make,0.6,40
84,fish,0.6052631578947368,38
235,wet,0.6052631578947368,38
227,tree,0.6052631578947368,38
74,fall,0.6052631578947368,38
107,hate,0.6111111111111112,36
3,all,0.6153846153846154,39
41,cheek,0.6216216216216216,37
38,cat,0.625,40
43,chin,0.6285714285714286,35
215,that,0.631578947368421,38
115,hesheit,0.6388888888888888,36
154,noisy,0.6388888888888888,36
223,tooth,0.6410256410256411,39
98,goose,0.6410256410256411,39
180,puzzle,0.6470588235294118,34
125,jacket,0.6470588235294118,34
71,every,0.6486486486486487,37
28,book,0.6486486486486487,37
66,dryer,0.6486486486486487,37
225,touch,0.6486486486486487,37
208,story,0.6486486486486487,37
151,napkin,0.65,40
167,pen,0.65,40
206,sticky,0.6571428571428571,35
232,wait,0.6571428571428571,35
202,snack,0.6578947368421053,38
185,red,0.6578947368421053,38
80,finger,0.6578947368421053,38
199,sleep,0.6578947368421053,38
111,hear,0.6585365853658537,41
116,hide,0.6666666666666666,36
168,pencil,0.6666666666666666,39
76,fast,0.6666666666666666,36
181,quiet,0.6666666666666666,36
12,backyard,0.6756756756756757,37
99,grandma,0.6842105263157895,38
58,dog,0.6842105263157895,38
144,mitten,0.6842105263157895,38
190,same,0.6842105263157895,38
15,bath,0.6857142857142857,35
36,car,0.6857142857142857,35
135,listen,0.6904761904761905,42
81,finish,0.6923076923076923,39
92,gift,0.6923076923076923,39
192,scissors,0.7027027027027027,37
241,will,0.7027027027027027,37
112,helicopter,0.7105263157894737,38
201,smile,0.7105263157894737,38
247,yucky,0.7105263157894737,38
45,clean,0.7142857142857143,35
176,potty,0.7142857142857143,35
17,bed,0.7142857142857143,35
42,child,0.7142857142857143,35
7,any,0.7142857142857143,35
244,yes,0.717948717948718,39
178,pretty,0.717948717948718,39
163,outside,0.717948717948718,39
96,glasswindow,0.717948717948718,39
4,alligator,0.717948717948718,39
164,owie,0.7222222222222222,36
220,time,0.7222222222222222,36
79,fine,0.7222222222222222,36
64,drop,0.7222222222222222,36
186,refrigerator,0.7222222222222222,36
175,pool,0.7222222222222222,36
200,sleepy,0.725,40
224,toothbrush,0.725,40
61,down,0.7272727272727273,33
40,chair,0.7297297297297297,37
35,can,0.7297297297297297,37
248,zebra,0.7297297297297297,37
153,no,0.7297297297297297,37
130,lamp,0.7297297297297297,37
77,feet,0.7297297297297297,37
211,table,0.7352941176470589,34
204,stairs,0.7368421052631579,38
191,say,0.7368421052631579,38
93,giraffe,0.7368421052631579,38
48,cloud,0.7368421052631579,38
56,dance,0.7419354838709677,31
187,ride,0.7428571428571429,35
137,loud,0.7435897435897436,39
52,cry,0.7435897435897436,39
65,dry,0.7435897435897436,39
129,kitty,0.7435897435897436,39
62,drawer,0.7567567567567568,37
73,face,0.7567567567567568,37
236,weus,0.7567567567567568,37
156,not,0.7631578947368421,38
105,happy,0.7631578947368421,38
69,elephant,0.7631578947368421,38
221,tomorrow,0.7692307692307693,39
85,flag,0.7692307692307693,39
203,snow,0.7692307692307693,39
210,sun,0.7692307692307693,39
177,pretend,0.775,40
217,think,0.775,40
75,farm,0.775,40
30,brother,0.775,40
184,read,0.7777777777777778,36
9,arm,0.7777777777777778,36
6,another,0.7837837837837838,37
229,underwear,0.7837837837837838,37
22,better,0.7894736842105263,38
0,TV,0.7894736842105263,38
173,please,0.7894736842105263,38
243,yellow,0.7894736842105263,38
143,minemy,0.7894736842105263,38
174,police,0.7948717948717948,39
101,grass,0.7948717948717948,39
72,eye,0.7948717948717948,39
213,taste,0.7948717948717948,39
138,mad,0.7948717948717948,39
14,balloon,0.7948717948717948,39
172,pizza,0.8,40
245,yesterday,0.8,40
128,kiss,0.8,40
218,thirsty,0.8055555555555556,36
171,pig,0.8108108108108109,37
207,store,0.8108108108108109,37
238,white,0.8108108108108109,37
117,high,0.8108108108108109,37
94,girl,0.8157894736842105,38
142,milk,0.8157894736842105,38
132,like,0.8157894736842105,38
114,hen,0.8157894736842105,38
140,man,0.8205128205128205,39
159,old,0.8205128205128205,39
230,up,0.8205128205128205,39
239,who,0.825,40
158,nuts,0.825,40
82,fireman,0.825,40
19,bee,0.825,40
195,shirt,0.8285714285714286,35
109,haveto,0.8285714285714286,35
67,duck,0.8292682926829268,41
147,morning,0.8378378378378378,37
246,yourself,0.8421052631578947,38
141,many,0.8421052631578947,38
39,cereal,0.8421052631578947,38
121,hungry,0.8421052631578947,38
226,toy,0.8421052631578947,38
44,chocolate,0.8461538461538461,39
193,see,0.8461538461538461,39
24,black,0.8461538461538461,39
100,grandpa,0.8461538461538461,39
133,lion,0.8461538461538461,39
37,carrot,0.8461538461538461,39
145,mom,0.85,40
148,mouse,0.8536585365853658,41
26,blue,0.8611111111111112,36
196,shoe,0.8611111111111112,36
240,why,0.8611111111111112,36
214,thankyou,0.8611111111111112,36
123,if,0.8648648648648649,37
197,shower,0.8648648648648649,37
157,now,0.8648648648648649,37
146,moon,0.868421052631579,38
102,green,0.868421052631579,38
89,frenchfries,0.868421052631579,38
120,hot,0.868421052631579,38
55,dad,0.868421052631579,38
51,cowboy,0.868421052631579,38
113,hello,0.8717948717948718,39
47,closet,0.8717948717948718,39
25,blow,0.8717948717948718,39
212,talk,0.8717948717948718,39
182,radio,0.8717948717948718,39
169,penny,0.8717948717948718,39
110,head,0.8717948717948718,39
68,ear,0.8717948717948718,39
83,first,0.875,40
23,bird,0.875,40
90,frog,0.875,40
237,where,0.8918918918918919,37
91,garbage,0.8918918918918919,37
8,apple,0.8947368421052632,38
29,boy,0.8947368421052632,38
155,nose,0.8947368421052632,38
34,callonphone,0.8947368421052632,38
54,cute,0.8947368421052632,38
131,later,0.8947368421052632,38
183,rain,0.8947368421052632,38
162,orange,0.8974358974358975,39
32,bug,0.8974358974358975,39
59,doll,0.9,40
86,flower,0.9,40
50,cow,0.9,40
31,brown,0.9,40
78,find,0.9,40
122,icecream,0.9,40
118,home,0.9,40
106,hat,0.9117647058823529,34
209,stuck,0.9142857142857143,35
57,dirty,0.9166666666666666,36
234,water,0.9210526315789473,38
189,sad,0.9230769230769231,39
242,wolf,0.9230769230769231,39
87,food,0.9230769230769231,39
10,aunt,0.9230769230769231,39
2,airplane,0.9230769230769231,39
16,because,0.925,40
165,owl,0.925,40
228,uncle,0.926829268292683,41
60,donkey,0.926829268292683,41
88,for,0.9473684210526315,38
104,hair,0.9473684210526315,38
198,sick,0.9473684210526315,38
219,tiger,0.9487179487179487,39
49,clown,0.9487179487179487,39
119,horse,0.9487179487179487,39
33,bye,0.95,40
194,shhh,0.9512195121951219,41
103,gum,0.9743589743589743,39
63,drink,0.975,40
