label,sign,accuracy,n_val
237,where,0.8378378378378378,37
173,please,0.8421052631578947,38
89,frenchfries,0.8421052631578947,38
246,yourself,0.8421052631578947,38
132,like,0.8421052631578947,38
242,wolf,0.8461538461538461,39
193,see,0.8461538461538461,39
44,chocolate,0.8461538461538461,39
110,head,0.8461538461538461,39
92,gift,0.8461538461538461,39
25,blow,0.8461538461538461,39
86,flower,0.85,40
145,mom,0.85,40
218,thirsty,0.8611111111111112,36
197,shower,0.8648648648648649,37
238,white,0.8648648648648649,37
243,yellow,0.868421052631579,38
155,nose,0.868421052631579,38
234,water,0.868421052631579,38
146,moon,0.868421052631579,38
88,for,0.868421052631579,38
113,hello,0.8717948717948718,39
212,talk,0.8717948717948718,39
213,taste,0.8717948717948718,39
100,grandpa,0.8717948717948718,39
2,airplane,0.8717948717948718,39
24,black,0.8717948717948718,39
50,cow,0.875,40
165,owl,0.875,40
122,icecream,0.875,40
33,bye,0.875,40
228,uncle,0.8780487804878049,41
148,mouse,0.8780487804878049,41
154,noisy,0.8888888888888888,36
8,apple,0.8947368421052632,38
183,rain,0.8947368421052632,38
198,sick,0.8947368421052632,38
141,many,0.8947368421052632,38
10,aunt,0.8974358974358975,39
221,tomorrow,0.8974358974358975,39
162,orange,0.8974358974358975,39
230,up,0.8974358974358975,39
68,ear,0.8974358974358975,39
119,horse,0.8974358974358975,39
83,first,0.9,40
31,brown,0.9,40
106,hat,0.9117647058823529,34
54,cute,0.9210526315789473,38
34,callonphone,0.9210526315789473,38
51,cowboy,0.9210526315789473,38
104,hair,0.9210526315789473,38
32,bug,0.9230769230769231,39
189,sad,0.9230769230769231,39
90,frog,0.925,40
118,home,0.925,40
60,donkey,0.926829268292683,41
209,stuck,0.9428571428571428,35
63,drink,0.95,40
194,shhh,0.9512195121951219,41
103,gum,0.9743589743589743,39
49,clown,0.9743589743589743,39
